1884	770	114	1005
114	1492	1884	1005
128	1327	35	1007
149	1032	15	1010
63	1092	49	1010
15	298	149	1012
1838	565	158	1012
5	1068	5	1013
0	437	12	1014
12	1167	0	1014
163	1442	22	1018
466	362	919	1019
43	397	6	1019
5	1128	5	1020
15	1547	7	1021
155	823	227	1023
5103	498	372	1026
185	1122	185	1026
1458	541	3	1027
146	1270	0	1027
1894	1431	10	1028
12	1372	565	1030
46	882	62	1032
62	1604	46	1032
543	1338	12	1036
12	929	2234	1039
575	930	2234	1041
2	928	2234	1042
2234	1652	2	1042
310	1201	35	1043
17	334	92	1046
944	359	309	1048
61	814	162	1049
2378	1416	742	1056
125	1358	2	1061
337	542	0	1065
12	836	315	1065
0	1271	337	1065
2	349	233	1076
233	1079	2	1076
21	1480	347	1080
20	1518	7177	1082
105	435	105	1091
242	1165	25	1091
18	1697	0	1091
33	803	1373	1093
81	1112	5910	1094
1373	1527	306	1094
10	391	876	1099
18	376	14	1102
1054	269	9	1103
1054	657	9	1103
123	715	2884	1104
15	893	37	1105
5	1574	5	1105
5	851	83	1107
15	1615	15	1108
445	350	88	1110
171	1080	23	1110
40	933	1	1113
2270	1538	1048	1119
139	357	908	1121
908	1087	139	1121
9	1384	1054	1121
6	444	6	1125
0	1392	5	1127
5	1174	68	1129
12	708	813	1130
813	1434	12	1130
36	1067	34	1131
68	419	6	1135
364	1333	2	1136
2	459	64	1140
165	496	812	1141
64	1188	33	1143
35	1465	128	1143
35	739	61	1144
502	875	35	1146
33	393	105	1150
105	1124	33	1150
26	617	20	1154
18	1273	14	1156
11	1345	7	1156
14	544	1	1157
502	1591	1	1158
225	299	149	1160
12	868	310	1160
3	343	6	1161
1	867	310	1161
6	1073	3	1161
310	1590	1	1161
1624	1315	2646	1166
2	792	242	1167
91	1433	16	1171
921	1657	731	1171
731	931	1	1172
1	1655	731	1172
433	688	45	1173
0	1508	0	1173
22	597	123	1174
210	1485	98	1178
491	706	154	1179
182	1484	98	1179
114	1415	320	1181
68	1441	5	1185
103	1156	7	1186
423	481	45	1189
931	261	22	1192
9	1211	320	1192
750	1291	27	1194
105	388	105	1195
7	1142	137	1196
61	1573	61	1196
869	304	698	1198
277	994	521	1198
5	725	6	1199
6	1451	5	1200
234	1572	61	1210
157	488	2	1220
0	345	2	1228
0	1075	0	1228
0	1460	1	1228
1	734	0	1229
5	1226	5	1235
36	1039	16	1237
5	402	6	1241
6	1133	5	1241
101	691	16	1244
118	973	2	1244
25	974	2	1244
104	1418	8	1244
334	1696	0	1244
0	972	2	1245
2	1695	0	1245
9	1209	1	1247
53	1119	716	1248
0	255	24	1249
46	1310	489	1249
105	988	21	1250
1495	707	1	1251
213	900	63	1251
63	1622	213	1251
1544	1281	750	1253
10	554	1	1255
1	1283	10	1255
40	429	442	1256
16	552	200	1258
2	1648	1378	1258
21	347	80	1259
1	1077	24	1264
59	1456	8	1264
217	1015	991	1265
213	1200	63	1272
46	609	2	1274
8	771	13	1276
1760	1189	744	1276
82	758	36	1284
3751	1012	114	1284
14	1471	45	1284
2	1045	0	1287
3451	1070	278	1291
14	676	12	1294
0	385	336	1295
7	1116	20	1296
9	1066	1	1297
27	257	152	1298
152	990	27	1298
4	1230	10	1299
46	1403	772	1299
119	1313	14	1300
86	448	58	1301
191	610	1043	1307
14	1038	16	1307
1043	1339	191	1307
34	305	36	1311
8	346	52	1311
52	1076	8	1311
0	839	4712	1313
6	413	5	1318
13	730	658	1321
12	1147	46	1324
159	1489	9	1324
9	762	38	1327
266	557	121	1332
1818	1051	4	1332
121	1286	266	1332
1622	1331	1622	1332
12	1354	62	1333
20	516	7	1335
199	1436	51	1337
9	757	2118	1345
5	1506	0	1347
5500	947	5083	1348
980	484	8	1349
7	822	15	1352
15	1546	7	1352
13	524	683	1355
5	547	6	1355
683	1253	13	1355
6	1276	5	1355
181	1214	72	1360
20	1494	7	1360
7	1493	7	1361
1	775	543	1366
3	422	6	1375
14	1292	14	1376
58	1178	1281	1380
5083	1670	1559	1383
63	1175	49	1385
132	1195	180	1387
554	296	116	1389
12	863	0	1389
12	1645	12	1389
7	1705	7	1389
328	1706	7	1389
1155	1438	888	1390
119	1644	12	1390
0	921	62	1394
12	922	62	1394
49	445	63	1395
12	920	62	1396
62	1643	12	1396
87	659	30	1398
4	1019	42	1398
49	1298	49	1398
358	1386	159	1399
0	465	495	1402
3	746	4	1403
10	780	4	1404
4	1134	131	1404
1	403	17	1406
26	293	20	1407
4	1232	10	1409
49	1139	66	1410
24	274	210	1417
210	1007	24	1417
0	891	1172	1418
1172	1613	0	1418
1079	1326	156	1421
155	982	227	1425
20	983	227	1426
7	981	227	1427
227	1704	7	1427
40	808	0	1430
888	711	403	1431
179	857	100	1431
47	1580	7	1431
6	665	79	1432
7	855	100	1432
548	1020	295	1432
295	286	548	1435
15	387	209	1438
209	1118	15	1438
0	1447	11	1438
9	849	1	1441
135	482	51	1444
269	1023	1	1446
16	1369	16	1451
63	1473	63	1452
5458	564	70	1458
100	626	15	1458
266	302	4269	1459
38	1212	516	1459
15	1352	37	1459
1	289	10	1463
30	677	144	1467
144	1404	438	1467
278	840	1351	1472
485	339	2963	1473
292	431	7	1475
1752	992	1692	1475
61	1295	165	1475
2258	457	1705	1477
11	1532	1172	1479
37	1035	3686	1484
85	1419	8	1486
3686	301	37	1487
85	692	13	1489
199	341	199	1496
11	720	2	1501
277	686	253	1504
7	587	37	1507
2153	297	51	1510
114	279	2199	1512
0	330	213	1516
37	1086	37	1516
47	356	100	1517
10	472	4	1518
66	416	2	1519
19	684	92	1519
92	1411	19	1519
2	545	0	1520
0	1274	2	1520
12	1514	169	1525
2885	866	655	1529
332	1349	195	1529
4	764	12	1530
2580	559	1135	1531
1	810	4	1531
58	989	58	1531
4	1534	1	1531
0	650	14	1538
65	1233	201	1538
27	1377	12	1538
160	815	48	1542
909	1446	0	1544
184	1539	160	1544
0	369	217	1545
68	443	6	1545
6	1173	68	1545
17	1636	29	1545
230	1334	230	1546
230	604	44	1547
50	1626	71	1547
82	353	82	1551
253	1083	177	1553
296	1413	930	1553
0	1598	77	1553
39	409	17	1557
743	904	65	1558
37	1357	37	1559
46	332	9	1560
62	418	12	1560
179	629	15	1560
47	959	15	1560
4	1223	139	1560
37	628	15	1561
7	844	37	1561
15	1247	37	1561
0	1319	2	1561
37	864	100	1562
32	689	2967	1563
100	1355	37	1563
47	1356	37	1563
37	1681	209	1563
100	1682	209	1563
7	958	15	1564
7	661	37	1566
7	663	227	1566
209	957	15	1566
15	1680	209	1566
58	256	675	1567
29	612	1284	1570
8	1235	13	1570
5	1307	5	1570
0	539	54	1573
54	1268	0	1573
37	1548	7	1574
7	824	37	1575
22	1477	0	1578
108	912	731	1579
40	452	12	1584
29	911	731	1584
179	1061	15	1596
27	1185	12	1597
33	432	33	1612
3	1163	26	1612
1	1137	18	1614
433	485	1162	1617
22	436	7	1619
149	620	37	1619
638	1166	40	1620
18	405	357	1622
270	553	18	1623
4	1282	0	1624
18	1245	18	1626
2	352	0	1629
0	1082	2	1629
4	1005	58	1636
34	1029	16	1641
81	1072	734	1641
181	669	13	1642
16	295	36	1643
101	1398	181	1643
80	464	20	1646
245	1231	0	1646
22	1639	19	1650
293	512	785	1651
0	1638	19	1652
123	1117	22	1653
185	1278	29	1655
22	386	123	1657
1368	1089	8158	1658
1	693	498	1671
498	1420	1	1671
81	916	655	1672
1144	1002	1144	1672
757	461	37	1675
1113	1288	1820	1675
785	1239	641	1677
22	335	775	1678
325	1191	0	1684
37	319	668	1685
29	458	4	1689
13	670	13	1689
13	1396	181	1693
1401	314	21	1694
59	671	101	1697
17	1140	19	1708
19	408	17	1709
46	1243	12	1710
5693	530	2555	1713
2555	1259	5693	1713
150	1412	150	1718
437	410	75	1721
1109	633	24	1730
181	1111	13	1736
150	310	122	1737
122	685	186	1737
17	1064	19	1737
11	450	11	1739
2	1025	2	1741
12	699	4	1742
57	791	372	1742
4	1426	12	1742
6	1558	69	1746
705	300	1558	1749
12	503	4	1751
3	1180	26	1751
95	370	95	1752
1530	790	372	1753
65	318	21	1755
6	1513	5	1756
77	549	1717	1759
29	801	894	1759
4	1317	21	1759
894	1525	29	1759
194	789	372	1760
2	1184	20	1760
981	1387	22	1768
6	451	5	1769
20	1018	26	1770
4	915	776	1772
19	914	776	1773
776	1637	19	1773
7	1491	7	1775
5	1342	5	1776
5	507	6	1779
307	756	1956	1780
0	1457	0	1787
260	1378	1	1790
5	613	363	1792
30	1421	30	1798
60	694	164	1801
51	788	51	1807
10	576	108	1812
16	731	855	1813
16	1328	173	1815
11	1206	2	1816
269	1503	338	1817
6	695	68	1825
271	1202	101	1829
6	1422	78	1832
8	647	468	1833
3343	985	114	1833
125	1341	274	1839
338	777	808	1842
1174	1577	94	1845
822	1617	1582	1852
1	1285	10	1853
10	556	1	1854
207	895	207	1855
1582	894	207	1857
188	1060	1819	1857
59	1374	346	1857
207	1616	1582	1857
161	581	174	1858
247	666	1370	1861
0	1453	183	1864
1	727	1	1865
338	906	841	1865
841	1628	338	1865
224	1510	29	1868
142	1058	1819	1875
224	1203	29	1876
871	407	2481	1879
453	412	271	1881
21	673	21	1882
6221	1509	1720	1882
2	586	33	1885
21	1399	612	1894
535	327	241	1900
224	1512	29	1900
2306	877	2306	1901
607	252	1857	1904
15	463	37	1913
179	1567	179	1913
433	421	433	1916
4	1362	1	1916
1	634	14	1917
158	578	163	1929
11	1267	37	1935
7	538	100	1936
8	262	13	1937
100	1579	7	1939
20	826	37	1955
15	845	668	1957
7	1673	7	1960
37	1671	7	1961
7	1550	7	1963
0	258	3	1964
2	991	2	1964
16	602	2185	1966
0	333	32	1967
62	551	50	1972
50	1280	62	1972
19	1335	3401	1975
3	595	129	1979
7	1309	100	1991
12	253	189	1992
46	986	12	1992
266	818	121	1994
432	1504	0	1996
559	1430	438	1998
8	1110	8	2004
121	1542	266	2006
20	401	7	2012
7	1132	20	2012
21	354	1	2018
411	1084	21	2018
66	1488	898	2019
898	366	12	2021
51	819	87	2025
1078	995	0	2025
87	1543	51	2025
25	1006	27	2028
0	1016	492	2030
27	272	25	2031
9845	932	12	2043
46	1656	1123	2045
1	1340	60	2052
15	358	7	2053
7	1088	15	2053
233	611	9	2054
200	389	16	2062
200	1120	36	2062
955	945	4	2067
2519	903	207	2071
207	1625	2519	2071
1199	1624	152	2075
0	638	300	2081
2	1365	2	2081
2	533	300	2090
300	1262	2	2090
6	1050	69	2091
518	740	21	2093
2	1192	2	2093
4	1466	1	2093
225	1388	7	2104
68	1037	5	2107
309	514	119	2109
264	946	79	2111
136	1293	11	2113
10	1592	10	2118
11	1301	3	2119
1961	569	178	2120
10	869	212	2122
32	1208	60	2126
612	1450	388	2126
60	479	2	2130
11	755	914	2130
69	1476	12	2130
12	750	11	2133
670	768	186	2134
44	1630	338	2137
227	753	914	2139
8	1318	13	2140
61	313	2	2144
6	1129	5	2145
5	398	43	2146
13	1071	8	2147
49	598	63	2152
152	902	1199	2153
10	908	269	2153
8	423	76	2161
29	501	224	2162
50	508	56	2165
17	1047	84	2172
38	710	3643	2176
116	566	353	2182
14	724	470	2196
2	1021	3	2201
4	265	444	2212
272	1136	94	2217
876	535	408	2222
74	1264	272	2223
7	716	100	2227
795	582	594	2230
94	873	99	2232
336	615	14	2237
15	630	585	2239
612	1238	183	2250
615	1149	421	2258
401	1183	13	2263
0	1161	2	2264
1490	662	70	2265
70	1389	29	2266
421	417	23	2267
9	640	1057	2268
123	1690	1801	2268
943	1691	1801	2268
3	487	3	2284
1051	1299	2735	2285
21	778	233	2292
16	779	233	2292
0	996	0	2293
8030	1225	3096	2294
134	264	120	2298
49	1688	0	2300
1	462	57	2303
315	1687	0	2309
1775	1486	14	2312
189	743	41	2313
0	965	977	2316
41	526	14	2321
2	964	977	2321
0	963	977	2322
977	1686	0	2322
144	466	94	2323
278	303	424	2326
74	328	94	2326
1	1469	12	2326
831	364	454	2333
454	1094	831	2333
14	1255	46	2333
190	842	718	2335
2336	787	513	2341
0	968	943	2345
145	967	943	2347
1801	966	943	2348
943	1689	1801	2348
9	326	12	2372
1036	1371	264	2374
845	1407	0	2375
439	1600	23	2378
171	878	171	2379
88	1599	23	2380
23	876	171	2381
8638	1287	42	2382
762	1561	587	2387
1519	1323	7	2389
22	1368	22	2398
227	1614	7	2398
164	1462	391	2402
830	509	13	2403
52	546	52	2403
13	1275	13	2403
37	1347	237	2403
537	736	537	2404
11	892	155	2405
5	337	6	2406
2685	1397	181	2410
2	729	215	2417
215	1455	2	2417
141	520	29	2418
0	572	280	2418
12	492	189	2427
226	644	62	2428
62	1370	565	2431
21	680	265	2439
2922	835	142	2439
49	698	63	2440
774	919	50	2448
197	1332	3	2454
1295	1308	550	2455
20	1095	15	2461
7	365	7	2462
63	714	49	2466
3	884	17	2474
136	1606	45	2474
2400	1425	49	2480
2	1138	3	2481
48	1424	48	2482
9	697	272	2483
5	1240	5	2483
407	381	73	2487
810	1541	380	2488
315	785	6221	2492
2	1244	40	2492
3955	799	213	2494
1	375	136	2497
9141	558	2065	2501
405	687	1415	2502
1415	1414	405	2502
34	1251	16	2503
102	1304	40	2503
14	759	2793	2504
102	1217	3546	2505
18	1641	70	2509
26	400	20	2512
20	577	0	2512
8	923	5463	2512
7	1131	11	2512
1	636	3	2516
6773	1380	146	2516
476	1008	1	2522
1363	798	213	2532
419	1363	1	2532
3	275	528	2535
153	1034	588	2535
132	1258	66	2535
237	672	15	2536
41	529	132	2538
3	1516	2	2538
0	1048	4	2544
62	1114	46	2544
161	817	648	2546
17	899	19	2549
19	1621	17	2549
848	1296	499	2561
189	1505	62	2571
2886	1566	302	2576
480	543	1	2577
18	1272	305	2577
380	816	648	2579
648	1540	380	2579
6	1042	5	2580
7	263	0	2583
3247	1216	46	2586
46	486	12	2587
328	585	0	2587
27	646	2747	2588
2747	1373	27	2588
45	703	8583	2589
24	1445	119	2592
2589	1353	273	2594
1408	588	826	2595
8	329	8	2597
273	625	238	2599
14	1676	12	2601
41	952	14	2602
12	953	14	2602
2733	1675	12	2602
12	951	14	2603
14	1674	12	2603
14	583	0	2605
299	1028	299	2610
102	1520	1	2610
886	351	31	2618
571	355	3030	2620
3030	1085	571	2620
3	600	2	2621
201	696	1	2621
1	1423	201	2621
23	627	15	2624
8	531	16	2627
108	1260	59	2629
2	1144	26	2631
0	1663	16	2631
1369	1314	14	2634
182	649	600	2635
600	1376	182	2635
31	1081	132	2637
16	939	200	2642
132	1454	183	2642
382	434	69	2646
69	1164	382	2646
830	1507	1136	2651
38	593	2153	2655
663	340	1217	2658
41	1219	41	2659
41	489	12	2660
934	323	27	2661
0	728	95	2663
12	1105	41	2664
3	1679	679	2669
12	1463	391	2679
41	737	537	2681
391	735	537	2686
66	741	91	2686
537	1461	391	2686
91	1467	66	2686
57	372	194	2688
9	1229	201	2689
1	268	10	2690
2309	653	2309	2692
2309	1379	2464	2697
12	490	12	2704
41	455	31	2706
33	1049	3	2712
3	702	146	2714
146	1429	3	2714
2586	306	1763	2715
8	1440	52	2720
24	1152	308	2724
308	420	107	2725
0	537	46	2726
104	1266	12	2726
8	1375	13	2727
157	1563	12	2727
8	648	8	2729
5919	1069	2749	2734
1296	1297	745	2747
955	1678	679	2749
244	955	146	2755
679	956	146	2755
679	954	146	2757
146	1677	679	2757
68	723	6	2758
6	1449	68	2758
90	373	198	2767
198	1103	499	2769
299	1030	116	2770
0	853	0	2784
493	1254	4	2784
2	1576	2	2784
329	655	493	2785
493	656	114	2785
493	1382	329	2785
329	1383	329	2785
10	525	329	2787
3	1194	2	2798
5	580	6	2804
33	1481	0	2807
330	1500	14	2809
199	1027	51	2817
2	1159	2	2819
1826	1215	2	2819
480	406	9	2820
9	308	480	2824
3404	718	3895	2829
3	678	33	2833
33	1405	3	2833
326	1474	1537	2837
102	1570	2	2847
57	380	57	2848
990	1109	380	2849
477	1560	374	2853
23	430	42	2856
2	781	28	2862
1298	1162	61	2867
571	719	1127	2875
178	383	73	2877
1380	643	703	2887
0	478	20	2890
20	1207	26	2896
9	1220	232	2907
43	1482	5	2916
274	382	274	2922
6349	1646	6359	2923
222	1014	222	2927
3	1490	2	2927
1	281	1	2928
61	504	1352	2934
29	717	3	2947
3	1443	29	2947
178	1113	407	2950
10	317	108	2951
230	776	9	2956
9	1218	381	2956
74	747	2659	2958
1989	505	188	2959
1	854	458	2962
1	852	458	2963
219	513	119	2965
209	277	15	2973
15	1010	209	2973
14	494	9	2979
7	426	103	2982
1	1107	230	2994
1359	1160	0	2994
0	428	1359	2999
44	1524	269	3008
418	427	833	3018
137	1635	137	3018
87	1511	159	3020
28	522	36	3021
16	521	36	3023
1398	500	783	3026
159	709	159	3026
51	1435	51	3026
1478	309	149	3027
130	1305	3	3027
3	575	2	3028
1	800	404	3029
76	738	8	3030
8	1464	76	3030
2	399	0	3043
0	1130	2	3043
640	784	2216	3047
69	622	5	3050
560	584	0	3055
0	713	62	3067
92	1155	30	3067
125	1001	305	3072
126	748	126	3075
122	1055	1104	3075
8	1033	401	3076
16	425	34	3078
3427	1611	0	3081
607	1612	0	3081
4	1221	2349	3086
348	889	607	3088
7	890	607	3088
0	888	607	3089
607	1610	0	3089
69	874	69	3094
1790	424	892	3096
366	1330	185	3096
0	744	1150	3104
1150	1470	0	3104
12	827	62	3105
12	1551	12	3105
3	1597	1029	3105
2	475	3	3111
4	568	480	3111
138	1263	272	3113
206	534	4	3114
161	1444	1895	3114
1720	783	6221	3132
159	786	51	3132
146	1596	1029	3134
253	563	352	3136
272	637	4	3148
4	1364	272	3148
0	1312	14	3160
104	910	1	3161
71	1632	10	3162
10	909	1	3164
1	1631	10	3164
7	536	100	3180
100	1265	7	3180
3837	511	132	3189
1120	1350	82	3193
23	1517	0	3195
52	470	8	3197
13	616	8	3209
8	1344	13	3209
233	624	8	3212
38	1585	38	3216
148	862	135	3222
148	1586	38	3222
957	1242	272	3224
38	861	135	3225
6	338	6	3231
1	1523	1	3234
