383	3785	38	96
44	3788	80	96
1440	3790	38	96
2014	3993	115	96
42	4157	391	96
1645	4516	1857	96
56	4549	2461	96
56	4910	28	96
2086	5619	5963	96
514	5653	2387	96
2227	6172	2227	96
316	6194	2227	96
952	6358	71	96
1665	6532	745	96
67	6614	66	96
2362	6658	9105	96
66	6976	182	96
400	7957	70	96
407	8733	376	96
57	10135	339	96
19	11065	298	96
391	11205	2460	96
44	11344	44	96
66	11577	539	96
886	12000	280	96
338	12050	112	96
2318	12320	42	96
1101	12395	3068	96
387	12716	122	96
66	12994	5	96
1270	13197	339	96
574	13439	122	96
1264	13552	144	96
2350	13629	38	96
1149	13838	57	96
6	14244	4988	96
1793	14344	64	96
962	14350	2185	96
158	14493	3288	96
705	14524	1186	96
601	14527	157	96
2256	14539	172	96
1307	14553	1186	96
1204	14971	3044	96
1715	15075	183	96
57	15224	57	96
198	15576	4234	96
2363	17282	38	96
73	17414	2638	96
2234	17635	25	96
1264	17824	1609	96
1264	17828	1609	96
1440	18072	191	96
2421	519	661	120
365	890	2420	120
1563	1076	445	120
413	1567	19	120
437	1671	265	120
42	2206	19	120
681	2542	2104	120
2559	2565	45	120
777	2991	66	120
70	3209	42	120
182	3289	6	120
62	3371	2913	120
2416	3763	80	120
19	3896	400	120
950	4203	451	120
1765	4372	38	120
2402	5612	2452	120
548	5627	550	120
172	5860	1403	120
2393	6625	2186	120
229	6800	229	120
28	6922	807	120
28	6959	807	120
302	8014	182	120
1056	11433	65	120
65	11453	65	120
2478	11645	2479	120
958	11854	57	120
2164	12449	78	120
42	12784	42	120
2440	12867	9939	120
373	13626	98	120
163	14080	7761	120
2521	14121	122	120
1358	14439	3387	120
98	14450	198	120
65	14459	1438	120
1651	14478	198	120
101	14482	98	120
38	14487	190	120
777	15326	6716	120
2418	15760	28	120
81	15853	77	120
31	16013	2740	120
45	16360	42	120
122	16985	18320	120
661	17149	1387	120
67	17308	38	120
460	17554	46	120
365	18839	2536	120
79	868	2479	144
66	1680	2599	144
2654	2201	2994	144
158	2213	80	144
787	4217	2476	144
400	4554	42	144
1793	5153	28	144
1488	5385	3251	144
137	5572	63	144
842	5625	985	144
191	5835	171	144
387	6316	19	144
129	6633	2186	144
2629	6982	182	144
31	7335	2832	144
1942	7363	2832	144
411	7407	1241	144
400	7436	1241	144
13	7571	13	144
67	7721	1558	144
2680	8391	216	144
2680	11325	3818	144
122	11350	44	144
2423	11632	5401	144
400	12236	122	144
1404	13193	187	144
670	13602	77	144
98	13636	77	144
2312	14751	735	144
2736	17382	431	144
574	18064	122	144
2402	18681	1589	144
548	18690	1589	144
962	288	632	168
3002	616	962	168
287	879	4049	168
3045	1051	50	168
306	1435	306	168
3099	1790	414	168
6	1808	1411	168
406	1829	1530	168
2836	1868	438	168
2835	2600	5897	168
122	2664	1020	168
400	2855	574	168
64	2963	1977	168
38	3013	508	168
3060	3024	115	168
610	3124	280	168
1677	3139	6062	168
159	3262	636	168
1921	3280	19	168
1	3302	115	168
3032	3515	2314	168
28	3590	306	168
489	3708	0	168
2945	3997	2215	168
66	4158	705	168
1866	4790	19	168
2601	5122	429	168
2117	6185	2227	168
2117	6208	2227	168
2911	6860	64	168
2811	7646	1071	168
403	7809	252	168
19	11072	161	168
142	11194	1104	168
574	11262	44	168
100	11448	313	168
1921	11555	3864	168
2846	11949	145	168
3055	12525	3055	168
63	12753	2558	168
2570	12875	2570	168
19	12889	122	168
684	13181	61	168
2889	13390	947	168
2889	13406	3279	168
144	13554	144	168
1631	13574	67	168
3029	13628	77	168
2538	13635	98	168
3050	13670	5016	168
397	13903	42	168
50	13943	67	168
65	14480	1438	168
57	14485	98	168
106	14644	57	168
455	15705	128	168
3026	15878	2470	168
428	16315	1785	168
1517	16366	42	168
15	16595	1346	168
2765	16738	5757	168
517	17052	2674	168
400	17358	122	168
2157	18027	802	168
70	18043	42	168
1865	18044	42	168
1655	18163	947	168
2033	18360	1793	168
339	18410	67	168
336	18624	1387	168
22	19225	4532	168
1306	19226	4532	168
541	264	1041	192
397	427	3842	192
1041	524	4406	192
3317	552	406	192
2104	693	5779	192
2955	885	2956	192
401	1179	42	192
306	1413	306	192
636	1492	50	192
3262	1563	1280	192
1729	1673	65	192
391	1784	125	192
3422	1797	1681	192
3276	2050	122	192
886	2602	5	192
53	3325	9479	192
50	3331	3565	192
41	3407	19	192
1793	3436	288	192
2955	3805	685	192
3072	3813	685	192
1714	3817	685	192
2955	4092	2955	192
788	4109	842	192
397	4327	445	192
1729	4589	28	192
2066	4647	46	192
610	4703	1850	192
3000	5017	74	192
1389	5313	4269	192
17	5472	15	192
3416	5931	3416	192
6	5973	219	192
66	6164	3349	192
115	6606	66	192
5	6631	2186	192
38	6636	66	192
873	6749	19	192
219	6965	182	192
191	6973	182	192
50	6980	3827	192
3278	7375	648	192
314	7504	347	192
3417	7651	3417	192
1785	7856	787	192
122	7925	70	192
397	7946	70	192
19	7958	70	192
387	7964	70	192
19	7969	70	192
1022	7974	70	192
57	8032	1567	192
886	8269	1355	192
90	8274	4181	192
823	8276	4181	192
823	8278	4181	192
90	8293	4181	192
823	8295	4181	192
823	8302	4181	192
67	8519	1691	192
1492	8622	6	192
3518	9428	75	192
219	10974	1729	192
574	11053	379	192
3171	11248	63	192
242	11643	883	192
438	11669	1196	192
3451	11791	28	192
97	12004	66	192
42	12033	399	192
19	12040	399	192
3161	12211	2314	192
610	12660	1277	192
3339	12894	265	192
2604	12974	187	192
201	13616	38	192
1181	13814	1070	192
53	13995	1	192
44	14287	20	192
1013	14362	300	192
67	14373	301	192
1213	14538	265	192
67	14888	240	192
238	15656	182	192
2104	15676	2236	192
50	16363	1820	192
199	16565	172	192
1659	16586	2885	192
42	16906	14359	192
252	17029	14214	192
2951	17106	568	192
1389	17231	3518	192
1604	17275	77	192
32	17283	77	192
5	17298	38	192
2066	17534	2310	192
1033	17546	2310	192
3148	17813	3413	192
3416	18186	3447	192
3189	18405	63	192
787	18495	769	192
380	18580	1025	192
70	18581	1025	192
1022	18586	1025	192
122	18589	1025	192
44	18590	1025	192
70	18597	1025	192
19	18601	1025	192
453	18602	1025	192
414	18603	1025	192
19	18606	1025	192
951	18607	1025	192
3138	18612	1025	192
397	18613	1025	192
2470	18887	451	192
42	18956	1458	192
2463	18965	1458	192
445	19147	42	192
1022	19185	42	192
734	19232	398	192
3275	19351	67	192
44	19513	3117	192
97	19768	2241	192
373	19784	2241	192
191	19792	2241	192
1449	291	641	216
50	852	219	216
66	894	1355	216
2955	908	3072	216
3587	947	1558	216
3097	1024	3097	216
850	1653	66	216
50	2518	5011	216
719	3053	1101	216
596	3335	3937	216
219	3348	1732	216
324	3411	725	216
1081	3612	719	216
115	3673	802	216
187	3870	66	216
3547	3944	1199	216
3784	4130	1237	216
7	4580	2391	216
42	4607	2358	216
474	4740	80	216
429	5028	1756	216
3855	5849	1403	216
115	5979	1912	216
73	6058	172	216
2356	6314	2951	216
53	6498	4068	216
2938	6883	1991	216
2938	6899	1991	216
3776	7137	64	216
3447	7139	3413	216
1475	7146	64	216
1428	7171	64	216
1568	7175	64	216
972	7530	1428	216
57	7644	66	216
50	7871	4593	216
66	7975	182	216
66	7995	182	216
336	7996	182	216
117	8001	182	216
627	8012	182	216
1715	8016	182	216
116	8170	420	216
122	8187	376	216
125	8201	376	216
122	8210	376	216
3796	8230	449	216
3659	8251	449	216
80	8506	1691	216
636	8508	1691	216
3584	8512	1691	216
116	8513	1691	216
66	8516	1691	216
2387	8521	1691	216
80	8523	1691	216
67	8524	1691	216
729	8527	1691	216
636	8530	1691	216
66	8532	1691	216
67	8534	1691	216
636	8536	1691	216
80	8537	1691	216
66	8540	1691	216
67	8541	1691	216
67	8542	1691	216
66	8542	1691	216
66	8544	1691	216
67	8546	1691	216
67	8547	1691	216
172	9065	68	216
798	9437	75	216
798	9442	75	216
2455	9505	66	216
70	11005	70	216
2060	11019	3551	216
63	11081	1759	216
19	11098	42	216
306	11529	116	216
260	11549	3650	216
608	11830	19	216
2825	11868	57	216
636	11986	3355	216
258	12278	258	216
1602	12541	19458	216
3543	12628	1744	216
1519	12825	21	216
3600	13304	66	216
2729	13754	2323	216
42	13828	455	216
3832	13884	31	216
887	13902	66	216
477	14096	42	216
463	14334	458	216
42	14736	122	216
63	14778	201	216
3786	14810	3783	216
3786	14832	3783	216
3585	14837	3584	216
3870	14987	116	216
844	15414	1255	216
568	15736	2951	216
240	15762	3713	216
115	16057	122	216
75	16178	1578	216
3291	16382	115	216
579	16499	548	216
1199	16605	32	216
3447	16611	988	216
3447	16616	3413	216
91	16623	508	216
1937	16639	3413	216
588	17018	15	216
476	17277	38	216
427	17641	627	216
948	17720	3925	216
3677	17811	1428	216
2545	18320	3447	216
3545	18357	75	216
345	18618	1387	216
2456	18625	1387	216
6	18638	1387	216
460	18678	4046	216
7	18688	4046	216
18	18735	15	216
1066	18745	15	216
3224	18780	252	216
414	18836	42	216
91	18908	12099	216
3830	18918	4182	216
513	18958	66	216
55	18990	63	216
79	19009	63	216
278	19071	2304	216
50	19195	4532	216
50	19197	4532	216
642	19213	4532	216
3873	19633	260	216
2879	316	28	240
46	391	949	240
306	518	2690	240
240	825	258	240
44	1272	125	240
1340	1319	2717	240
1219	1489	769	240
329	1643	1896	240
1009	2142	1729	240
4066	2315	65	240
63	2321	97	240
80	2905	80	240
1418	3025	1692	240
321	3457	4334	240
80	3496	373	240
1152	3984	622	240
4108	4018	622	240
234	4202	50	240
3753	4243	50	240
3091	4320	46	240
1086	5031	1590	240
128	5056	42	240
68	5068	2305	240
2951	5092	187	240
210	5185	54	240
77	5232	1081	240
64	5305	4269	240
78	5334	694	240
172	5845	171	240
1354	5847	171	240
158	6494	4412	240
1475	6701	445	240
1590	6727	445	240
769	6824	4694	240
512	6890	1643	240
50	6911	1643	240
68	7154	2044	240
956	7157	1389	240
63	7369	2594	240
63	7395	2594	240
66	8029	1567	240
1101	8232	4296	240
1475	8235	4296	240
1541	8237	4296	240
1475	8254	4296	240
1313	8261	4296	240
19	8346	1355	240
787	8377	216	240
1424	8419	4238	240
66	8466	163	240
74	8485	163	240
28	8492	163	240
1	8502	163	240
3937	8507	1691	240
2314	8509	1691	240
67	8510	1691	240
636	8511	1691	240
3930	8514	1691	240
729	8515	1691	240
67	8517	1691	240
306	8518	1691	240
157	8520	1691	240
67	8522	1691	240
729	8525	1691	240
67	8526	1691	240
67	8528	1691	240
3967	8529	1691	240
67	8531	1691	240
598	8533	1691	240
886	8535	1691	240
125	8538	1691	240
28	8539	1691	240
80	8543	1691	240
50	8545	1691	240
122	8551	70	240
406	8560	70	240
122	8565	70	240
406	8571	70	240
70	8771	376	240
70	8819	397	240
187	9362	66	240
127	9363	66	240
187	9378	66	240
1067	9414	9787	240
198	10973	1013	240
382	11217	1454	240
28	11449	258	240
1255	11605	97	240
822	11851	57	240
845	11902	47	240
3217	11958	6	240
1974	12035	2771	240
2399	12101	219	240
3862	12196	104	240
405	12209	42	240
125	12585	122	240
1524	12711	5182	240
182	13235	627	240
3545	13482	261	240
6	13485	261	240
1615	13487	261	240
63	13496	261	240
91	13503	261	240
80	13603	98	240
1357	13634	38	240
2032	14900	1	240
46	15305	1643	240
1019	15311	1643	240
2399	15324	63	240
1524	15725	285	240
210	15777	54	240
74	16047	802	240
157	16060	66	240
157	16083	66	240
1840	16152	64	240
125	16166	122	240
172	16505	172	240
168	16951	1019	240
238	17269	38	240
187	17371	391	240
390	17378	391	240
19	17392	391	240
53	17782	486	240
2136	17796	486	240
367	17808	486	240
53	17816	486	240
4058	17921	6089	240
2172	18024	802	240
50	18463	600	240
306	18482	600	240
1418	18752	977	240
4053	19027	672	240
50	19067	66	240
775	19070	66	240
3545	19114	1604	240
1137	19115	1604	240
66	19116	1604	240
66	19117	1604	240
1418	19118	1604	240
221	19119	1604	240
1691	19120	1604	240
67	19121	1604	240
66	19122	1604	240
28	19123	1604	240
1691	19124	1604	240
74	19125	1604	240
74	19126	1604	240
3815	19127	1604	240
74	19128	1604	240
802	19129	1604	240
38	19130	1604	240
2219	19131	1604	240
662	19132	1604	240
66	19133	1604	240
1418	19134	1604	240
1557	19135	1604	240
4200	19136	1604	240
1418	19137	1604	240
66	19138	1604	240
3545	19139	1604	240
66	19140	1604	240
238	19141	1604	240
66	19142	1604	240
596	19143	1604	240
221	19144	1604	240
66	19145	1604	240
3815	19146	1604	240
406	19158	42	240
19	19162	42	240
400	19164	42	240
50	19187	4532	240
50	19188	4532	240
159	19189	4532	240
437	19190	4532	240
3795	19191	4532	240
1659	19192	4532	240
115	19193	4532	240
476	19194	4532	240
28	19196	4532	240
50	19198	4532	240
4043	19199	4532	240
3795	19200	4532	240
50	19201	4532	240
50	19202	4532	240
80	19203	4532	240
50	19204	4532	240
21	19205	4532	240
50	19206	4532	240
4151	19207	4532	240
3875	19208	4532	240
287	19209	4532	240
50	19210	4532	240
50	19211	4532	240
3438	19212	4532	240
1224	19214	4532	240
50	19215	4532	240
3545	19216	4532	240
287	19217	4532	240
1522	19218	4532	240
437	19219	4532	240
115	19220	4532	240
4046	19221	4532	240
50	19222	4532	240
1224	19223	4532	240
1731	19224	4532	240
4046	19227	4532	240
221	19228	4532	240
3989	19233	398	240
19	19235	398	240
8	19236	398	240
42	19240	398	240
1125	19254	260	240
735	19282	260	240
376	19725	9801	240
19	19727	9801	240
3495	19754	9801	240
3967	20206	636	240
80	431	251	264
2816	829	598	264
4263	888	3331	264
1568	1617	5779	264
89	1619	2548	264
4040	1721	425	264
2785	1805	28	264
849	1934	4406	264
1842	1969	42	264
487	2084	1281	264
122	2442	50	264
64	2443	50	264
53	2796	1642	264
4060	2861	4334	264
261	3034	511	264
2353	3141	2231	264
1522	3376	1055	264
583	3544	4406	264
439	3922	127	264
1522	4140	1237	264
80	4258	80	264
4329	5180	6	264
4211	5366	14007	264
38	5882	172	264
171	5899	172	264
1676	5901	172	264
4297	5953	219	264
81	5964	1912	264
642	5985	219	264
1921	6237	47	264
3953	6798	19782	264
4516	7384	4464	264
4516	7391	4464	264
4500	7417	66	264
4349	7840	28	264
307	8043	7920	264
66	8104	979	264
849	8125	5498	264
1131	8339	98	264
4482	8371	98	264
70	8582	70	264
4397	8588	9	264
4397	8597	9	264
311	8833	397	264
4455	8844	397	264
455	8847	397	264
624	9377	66	264
624	9384	66	264
621	9401	66	264
50	9637	4734	264
491	9663	4734	264
64	9669	4734	264
6	11235	0	264
3463	11314	684	264
1966	11454	1056	264
4312	11484	2922	264
2571	11581	2571	264
4415	12168	851	264
612	12185	470	264
164	12343	822	264
2690	12493	4988	264
1742	12549	1126	264
644	12646	1445	264
2126	12697	5035	264
47	12876	116	264
260	13676	1227	264
300	13766	1125	264
2639	13822	57	264
28	14016	260	264
4497	14676	1053	264
4519	14716	455	264
50	14784	144	264
6	15318	63	264
3423	15322	63	264
4362	15531	897	264
822	15732	823	264
80	15961	802	264
171	16494	1154	264
148	16618	3413	264
397	16630	3413	264
4312	17091	2922	264
1963	17108	2849	264
1522	17161	423	264
46	17484	74	264
4533	17572	4602	264
38	18275	190	264
53	18941	66	264
66	18959	66	264
3433	18973	252	264
50	18979	66	264
765	19160	42	264
44	19171	42	264
1535	19175	42	264
6	19229	398	264
126	19230	398	264
1579	20449	9423	264
2398	383	260	288
435	987	55	288
1847	1527	694	288
382	1771	1020	288
2726	1892	12209	288
9	2065	9	288
28	2347	66	288
22	2646	3656	288
2241	2999	251	288
50	3600	4771	288
398	3668	3143	288
319	4072	144	288
460	4296	172	288
4535	6147	161	288
2390	6263	66	288
297	6477	5954	288
466	7323	5205	288
80	8336	3916	288
4612	8678	747	288
1443	8731	376	288
4560	11181	220	288
4633	12127	2738	288
164	12445	339	288
546	12598	3647	288
2422	12859	28	288
635	13045	1438	288
191	13165	912	288
73	13244	66	288
1061	13266	80	288
906	13957	63	288
115	13975	735	288
1354	15011	191	288
1354	15013	191	288
4566	16530	1403	288
1354	16552	1403	288
1354	16557	1403	288
106	17049	2620	288
4616	17402	4622	288
4644	18045	536	288
455	19417	70	288
1645	467	4795	312
67	522	4652	312
1138	978	1557	312
44	1769	42	312
172	2100	773	312
64	2317	65	312
42	2797	38	312
1202	2804	38	312
172	2836	243	312
198	2852	967	312
397	2916	80	312
307	3002	4921	312
627	3391	4912	312
4311	3514	1522	312
4674	5116	219	312
4728	5584	3072	312
172	5596	773	312
65	6974	14	312
741	7410	66	312
4003	7412	66	312
300	7428	66	312
825	7548	235	312
3707	7550	235	312
80	7577	80	312
1882	7764	115	312
1522	7828	3207	312
1966	8669	1842	312
2550	8713	3545	312
298	8760	376	312
598	10989	7317	312
437	11070	116	312
4545	11185	684	312
56	11649	2646	312
4774	12313	1020	312
50	14209	1522	312
3442	14382	77	312
4768	14422	5355	312
684	14721	1320	312
1997	15585	348	312
201	15693	66	312
219	15852	219	312
1991	16260	85	312
42	16383	42	312
775	16833	182	312
415	18088	191	312
1234	330	306	336
4680	390	4680	336
391	404	400	336
5105	418	400	336
4735	462	4664	336
4964	703	28	336
3142	764	1181	336
13	773	1181	336
66	1224	66	336
17	1285	15	336
1783	1320	1136	336
3149	1432	235	336
125	1593	19	336
28	1887	19	336
4850	2033	2314	336
1415	2273	3365	336
765	2523	42	336
681	2591	4873	336
1732	2922	427	336
1945	3007	65	336
453	3425	19	336
80	3897	453	336
5116	4037	6673	336
627	4098	4110	336
829	4119	4686	336
1089	4276	14	336
1274	5174	6	336
1269	5219	7371	336
1	5365	47	336
80	5590	32	336
2499	5633	66	336
19	6012	5154	336
80	6023	406	336
4977	6238	5840	336
163	6430	1808	336
240	6486	172	336
4243	6664	5236	336
4330	6748	5778	336
144	6837	116	336
1404	6898	187	336
1404	6907	187	336
787	6935	199	336
1235	6961	182	336
4155	7371	3236	336
122	7374	1510	336
397	7396	641	336
1283	7603	4970	336
3576	7679	655	336
4881	8091	400	336
765	8735	376	336
967	8736	376	336
967	8741	376	336
298	8745	376	336
170	8746	376	336
5062	8749	376	336
20	8753	376	336
298	8761	376	336
42	8765	376	336
480	8772	376	336
53	8821	53	336
2206	8949	1857	336
3081	8953	5673	336
420	8961	306	336
66	8965	201	336
1235	9024	851	336
656	9741	829	336
3621	9758	829	336
1522	9760	829	336
191	11276	66	336
4800	11372	1183	336
4848	11488	1658	336
163	11510	3401	336
6	11881	63	336
3217	11932	191	336
1137	11945	191	336
300	11955	2085	336
5103	11981	122	336
4657	12407	12529	336
230	12513	187	336
402	12742	42	336
1453	13477	64	336
5010	13675	1576	336
78	14029	78	336
1020	14233	391	336
4956	14243	19214	336
67	14319	5278	336
787	14327	191	336
260	14333	191	336
28	14351	757	336
2882	14438	17	336
681	14522	5311	336
117	15338	428	336
1274	15810	6	336
3383	16342	1521	336
42	16661	122	336
4875	17000	5780	336
787	17163	191	336
182	17185	546	336
88	17734	122	336
122	18194	4334	336
661	18575	661	336
3737	18826	42	336
33	18841	42	336
4909	18895	191	336
1	19362	3545	336
392	19382	70	336
189	19388	70	336
454	19392	70	336
44	19396	70	336
400	19397	70	336
789	19398	70	336
70	19403	70	336
20	19404	70	336
414	19405	70	336
2638	19406	70	336
391	19414	70	336
70	19416	70	336
42	19418	70	336
5059	19421	70	336
115	19489	70	336
251	19557	1545	336
2557	269	1824	360
378	274	1510	360
568	322	5443	360
298	581	42	360
819	845	10011	360
19	880	40	360
306	1047	50	360
243	1066	260	360
42	1166	280	360
948	2156	462	360
1758	2245	1089	360
166	2282	571	360
1154	2322	260	360
2861	2841	427	360
445	2972	80	360
219	3098	306	360
783	3199	4161	360
55	3246	145	360
428	3584	322	360
904	3662	207	360
280	3711	221	360
260	3853	260	360
19	3960	40	360
845	4160	627	360
1666	5016	15	360
376	5042	42	360
4277	5124	2215	360
28	5235	32	360
336	5526	1257	360
5190	6142	1543	360
3413	6552	1329	360
1042	6684	957	360
80	7013	127	360
345	7017	127	360
1588	7035	127	360
1557	7039	127	360
5357	7064	6874	360
287	7285	7750	360
544	7370	7738	360
1576	7728	1715	360
91	7743	1715	360
5177	8205	2362	360
407	8691	50	360
428	8816	98	360
66	8822	98	360
3649	8984	5673	360
319	8988	5673	360
42	11323	406	360
546	11324	42	360
2057	11682	4059	360
63	11968	182	360
838	12125	4433	360
5156	12285	28	360
2168	12670	6087	360
808	12988	807	360
5125	13535	321	360
5299	13611	719	360
42	13997	42	360
367	14060	1493	360
367	14193	198	360
2138	14555	600	360
260	14590	285	360
19	14635	70	360
319	14707	319	360
260	14795	182	360
6	14827	5406	360
6	14831	5406	360
1219	14924	1785	360
787	14966	66	360
5281	15557	5514	360
2466	15570	240	360
42	15704	19	360
2188	16079	122	360
1879	16133	339	360
201	16224	774	360
66	16877	239	360
427	16992	68	360
815	17095	2265	360
1067	17148	524	360
729	17844	191	360
2343	18020	4515	360
3117	18111	44	360
5309	18351	5528	360
70	18417	1	360
1545	18556	661	360
445	18706	70	360
790	18712	1018	360
453	18726	1018	360
63	19481	66	360
65	19484	66	360
1365	19486	66	360
166	19491	66	360
25	19497	66	360
2618	19516	838	360
2759	19571	647	360
3952	19572	647	360
5163	19577	647	360
5163	19579	647	360
4939	19615	191	360
834	19639	260	360
183	19921	6396	360
5301	20027	715	360
5161	20039	715	360
264	324	2832	384
847	535	12298	384
80	567	261	384
5629	705	10313	384
2641	899	3286	384
166	995	5487	384
251	999	5487	384
1238	1334	11595	384
1089	1414	6003	384
60	1625	5416	384
19	2211	122	384
256	2364	260	384
19	2621	125	384
515	2692	518	384
4332	2704	754	384
950	2862	42	384
2546	2926	80	384
67	2989	14131	384
80	3122	207	384
5544	3173	2771	384
125	3268	5696	384
4447	3550	19	384
19	3563	19	384
66	3773	373	384
74	3778	373	384
851	3878	1089	384
64	3917	115	384
